SKU,Name,Current Category,Suggested Category,Confidence,Reason
26300073,กางเกง - ZARA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300074,กางเกง - M&S,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300075,กางเกง - M&S,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300076,กางเกง - ZARA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300077,กางเกง - M&S,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300078,กางเกง - M&S,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300080,กางเกง - ZARA,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300082,กางเกง - real boss,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > กางเกงเด็ก,92,ชื่อสินค้าคือกางเกง
26300084,เสื้อยืด - SMALL BUT CHIC,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300085,เสื้อยืด - SMALL BUT CHIC,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300086,เสื้อยืด - LEMONADETM,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300087,เสื้อยืด - LEMONADETM,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
26300088,เสื้อยืด - disney,สินค้าและอุปกรณ์สำหรับเด็ก,เสื้อผ้าและเครื่องประดับ > เสื้อเด็ก,92,ชื่อสินค้าคือเสื้อยืด
